state_name,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Illinois,925443.0917731078,4548882.991517178,2240542.58790326,778116.519256932,2766755.4093707176,1437064.2442676406,1297676.6693565687,1107325.245910776,1004025.9775274463,1612443.485905903,972828.8896933116,6773919.321259866,2191777.4707503985,0,215095.30335634647,396826.19812634616,765086.4125515114,468200.2024932584,1199963.0223179564,1566830.2767190645,1013724.2358050729,1417701.5331140368,395301.24330987904,612570.8041950881,968345.4192753681,441654.1281909452,1909884.8591578016,761060.7741791271,2455061.92374681,1412167.1672329719,1179990.7605954667,1731292.563808886,1145350.163908726,989052.177498501,1113605.1357351597,483885.39829125244,968513.1799652074,2794664.497187624,953844.8875765739,1414249.8514354501,1029634.1782705998,931661.9724136102,628830.4633815766,1397380.7268563674,1974285.044614192,1313939.8515555225,986020.4104805106,2714267.7567050713,698677.5686168193,280438.15488161857,1545902.6707254157
Indiana,797111.1890505835,4754470.078205098,2389318.7466295315,792728.4299225528,2943398.0077262316,1618098.8337885963,1138786.9593406874,919800.0323943209,807749.7321423723,1436177.1698087698,796899.3677933275,6962313.0654245205,2400059.2111747083,215095.30335634647,0,604078.6783444367,908856.5286787587,277958.1763395345,1150001.7145160846,1443499.0059097828,820561.0216591512,1268789.0711388304,347074.7499989404,821948.9769686006,895370.8061318359,537020.1385956388,2123901.991238702,953321.4464624097,2637293.2387907584,1275170.0429545573,1006377.7333129699,1871171.6605752136,987242.1583728922,774641.6527139004,1326438.6030593237,302364.21577961044,1060524.8614572305,3004467.5571019207,777963.7557415828,1258738.7439126195,824809.3257699015,1144485.9178428324,486921.54020677245,1434484.0076154775,2167594.0469234614,1192542.9090952023,777572.1551965821,2927905.5073896158,490159.8259994622,454139.9126446203,1748704.8586534827
Iowa,1139694.536998531,4236019.050290935,1902311.9654703157,774240.1233150935,2389272.6836529174,1060289.3657583764,1676222.171567639,1501795.9294370983,1400626.08555481,1882377.165341266,1262404.5734681403,6383185.495531113,1796193.3698239706,396826.19812634616,604078.6783444367,0,492293.9711777019,812893.3805862312,1257812.8904702393,1913030.382891239,1409829.6368080548,1787903.590434397,739635.1823602442,363848.5821949923,1087751.0409457397,397969.94473060407,1526140.3729900047,378637.16147847305,2072326.2822817205,1772712.3663409466,1568223.8258249701,1413683.3455650073,1524761.1310667275,1362543.4485717716,786835.0274898547,879683.3473232692,781820.0392811724,2400393.470395364,1344489.7787249489,1789467.2037893177,1373225.3951951414,545204.9308878224,895091.1373666696,1280926.247738866,1582332.9471004608,1662189.1931360315,1380977.3504018888,2328025.906166444,1093401.1318493544,385331.96274922974,1149255.7340392838
Kansas,1073594.3821618313,4352221.014388571,1481030.8238354705,529178.5855479467,2050868.691995075,754169.786647674,2046921.7057444514,1821100.8551502135,1700397.476613905,1822745.6955297461,1286358.5260916431,6083674.119369398,1661630.274906716,765086.4125515114,908856.5286787587,492293.9711777019,0,996718.790862464,979088.6568498663,2331606.4963433696,1717191.4006065282,2173961.5472402778,1158212.0855637458,790666.976965083,909404.0348546114,391292.75769670366,1502490.615009089,312933.5269194235,1757532.9135500547,2173802.5401936076,1914485.2467255301,966837.7841309551,1894988.8904888926,1538277.750090057,1021229.7147980396,1211204.139710094,319335.77658945334,2265397.8076395947,1686092.1630035674,2166219.709972092,1479674.0774523765,659570.2469060295,949191.5562235377,833169.7669306761,1332306.7438580212,2078716.3893699162,1640849.2227991058,2256828.2234057933,1366774.6171667916,864997.1887871666,994410.5263885256
Kentucky,550568.1415993354,5016302.562258948,2446243.053646201,719669.092941903,3046635.1084721377,1743280.5814155426,1137083.3304175765,861325.8784811448,729372.1760439161,1158230.5377432222,519342.29706614645,7080359.584665116,2584735.8009119183,468200.2024932584,277958.1763395345,812893.3805862312,996718.790862464,0,972611.2814337069,1494207.377397019,751703.0811281989,1281265.7927840585,569088.070872616,1079546.1863894102,703882.2169327863,605885.8878683894,2336727.741809517,1116740.5587941695,2753940.16900105,1308788.414572269,979033.5618108608,1920617.270547752,994909.2624658137,557443.5409318245,1574803.035097505,369413.8095058714,1066665.0937625251,3192681.198784575,761349.2889969243,1258911.5320630046,564683.2386603081,1357043.1503243165,247539.98659158562,1351273.5107242668,2312164.84780097,1254860.1718125497,648996.877030554,3135632.785867985,395843.0347921099,729628.2231411645,1920882.5154863733
Louisiana,511199.7098255776,5325012.946502431,1937175.8755027163,486594.91891256545,2647957.3016274697,1582769.0640899187,2050961.3315799967,1739246.6872214095,1601834.549082872,1006296.4906394128,774446.1596826181,6614415.165333237,2547629.1306629833,1199963.0223179564,1150001.7145160846,1257812.8904702393,979088.6568498663,972611.2814337069,0,2437630.206964839,1631618.3895600769,2201218.0356036695,1496314.7775112817,1621660.80426094,270576.83980920835,862130.400542029,2455415.5074928985,1282425.9732881018,2425885.006482286,2244692.5839141496,1878729.4593318754,1453958.714170579,1923832.6050121007,1225054.6973707583,1975472.3060362276,1341687.809148066,739164.972233354,3125756.9063662747,1687554.9764459569,2168631.5340615506,1048500.1243929331,1629429.6950228116,732386.9747746438,572495.7407947023,2135789.8340297625,2209758.166654248,1470669.7918068294,3165761.284189101,1315472.5913806462,1460610.8535163798,1911209.8827271205
Maine,1944261.3880970494,5274754.544286085,3805415.0209935308,2205021.6438913634,4294102.56550443,2970762.154065317,412160.6831919888,734251.2187835803,860562.2923392643,2126548.2941685705,1736830.0771267728,8232005.059553172,3568237.797347527,1566830.2767190645,1443499.0059097828,1913030.382891239,2331606.4963433696,1494207.377397019,2437630.206964839,0,828104.6926453323,270760.977923141,1178535.5738146629,1889197.4383276207,2168375.954126587,1978682.6446000452,3200124.390678285,2290823.8670769813,3970808.690780943,197059.36720294884,586164.4017260397,3298115.973448679,515952.58604318684,1295840.3342027368,2318434.7469678875,1156264.6034876648,2503936.6593066584,4128571.162734274,750523.4342113326,324498.90281835553,1506589.6396447686,2337865.533708342,1712898.1858888408,2843934.895585151,3459660.8354202136,252895.13793173447,1011177.0415839135,3971608.6276972024,1122559.1615501023,1545549.2206735585,2996896.354953976
Maryland,1127651.3716831706,5350759.151605102,3188034.633168355,1466700.8146801752,3761981.983107701,2438495.560497537,423230.8606661636,110564.59786905338,32788.45473020278,1336890.3846773081,909295.9336619674,7782831.128836948,3198300.137540952,1013724.2358050729,820561.0216591512,1409829.6368080548,1717191.4006065282,751703.0811281989,1631618.3895600769,828104.6926453323,0,574146.6522162604,742053.0892686765,1539906.6987191495,1366870.4330143644,1329975.6381129865,2893158.057389541,1771753.3944924348,3457578.2144857487,631051.1089148079,248088.2316598553,2664116.074262155,320082.89094922727,472295.4322563867,2042436.4661419026,530152.0100662744,1817066.1843140696,3796516.2567634564,148513.95250455465,537851.0129446224,682424.8334476138,1930659.8934751214,930110.1418759574,2083399.892738695,2986351.0491587627,638689.5517985864,186776.60962540808,3697200.1763233757,356741.637962652,1136531.2713324756,2558998.8182635447
Massachusetts,1700507.331921053,5365930.847613492,3654718.0019040713,1999851.5791206565,4177124.8182158447,2847481.2695876816,150944.07339286877,473457.58685393137,605712.9413018702,1856178.1357886852,1482154.1609233143,8154077.178321134,3505489.801354572,1417701.5331140368,1268789.0711388304,1787903.590434397,2173961.5472402778,1281265.7927840585,2201218.0356036695,270760.977923141,574146.6522162604,0,1049204.7985408828,1814192.662623576,1934167.7117802366,1805180.5086084905,3156259.0522542386,2165995.750862649,3859569.98813236,98786.90019673482,326618.4767221501,3139170.444849866,286821.79126832646,1033951.6972717788,2275404.1693942845,969732.8589291694,2320786.316149598,4081792.339366542,520794.82375924493,58065.634794790356,1244210.0734249249,2251488.778440395,1486284.4057409612,2631477.2143237563,3360303.242562956,230468.71194216367,751970.6338320046,3943627.713994637,894733.6033050362,1441782.7344753165,2906842.8419808005
Michigan,1118089.3095824986,4640474.862540341,2627080.441922914,1130772.6263432382,3128668.5496667554,1799913.3936691987,942871.5168061389,813537.5987202473,743363.0112641554,1685242.9556562847,1065250.1603551959,7110762.102573235,2481864.9108560937,395301.24330987904,347074.7499989404,739635.1823602442,1158212.0855637458,569088.070872616,1496314.7775112817,1178535.5738146629,742053.0892686765,1049204.7985408828,0,802415.2131465969,1238990.733801409,830299.5944951406,2159687.610998227,1118221.3774660917,2810398.2587927277,1033254.4266331093,851895.5291855958,2122476.566461643,793475.0420593728,897558.128504466,1301034.6739250054,286787.473567242,1360269.8040639802,3072416.221800812,641930.673018882,1053025.402458977,1016042.7655921053,1215643.868686264,809269.9385866881,1767579.1305433311,2312711.5938264974,926228.8589118008,781850.5879798447,2961596.3071844946,532814.1984606084,404354.14047860244,1864135.507077622
Minnesota,1478950.988379687,3936756.9893820537,2038847.2518648037,1137741.2699158431,2428495.6634818274,1144999.384102793,1726097.2148703656,1615548.6345870246,1538205.6688292273,2204464.8131980463,1570785.5877660804,6345521.262736402,1691523.8188051402,612570.8041950881,821948.9769686006,363848.5821949923,790666.976965083,1079546.1863894102,1621660.80426094,1889197.4383276207,1539906.6987191495,1814192.662623576,802415.2131465969,0,1447007.6490458942,761029.164033254,1357569.685868991,546848.4535678567,2099242.3798699523,1779332.7215572675,1650911.9212958615,1596583.6110021248,1582128.7876023694,1594214.1383757035,509129.4487345116,1030599.0924864884,1104462.5322212353,2274267.7864620592,1444339.6263949096,1827474.8208344043,1642190.5293198081,452743.7382068808,1210674.1846284103,1615542.649749183,1577662.3943761145,1650390.1416185333,1553440.1301305986,2159210.1264384035,1274456.5733046504,403976.1897806297,1109972.1093043142
Mississippi,269936.3041798744,5252208.753398858,2069947.6731140951,380482.79129064607,2756666.2453088304,1597652.3980095347,1784278.7823961375,1475378.134537032,1337643.933278233,930093.4505834089,545761.8330725338,6760863.857575985,2549492.216144611,968345.4192753681,895370.8061318359,1087751.0409457397,909404.0348546114,703882.2169327863,270576.83980920835,2168375.954126587,1366870.4330143644,1934167.7117802366,1238990.733801409,1447007.6490458942,0,692435.4450544375,2411815.1124341986,1185709.7046093538,2510842.4183485806,1976000.7972757265,1613101.341626894,1562234.562382176,1655350.7412859786,976670.0829924409,1845984.6939756726,1073278.9476718865,748831.1794701088,3143501.9183317334,1418797.0241053284,1902706.5656838352,815518.614519927,1522185.6174830266,461984.12839967053,762184.45644418,2170716.4213423864,1939494.7153499785,1210503.8183708873,3156518.118851453,1045889.6490006256,1239780.933423347,1891935.8524245352
Missouri,774269.6535358623,4589939.653415778,1859665.3311066611,384633.3210042205,2442124.307393025,1138899.2982418984,1673089.0048372527,1435289.0796602755,1312195.1900041245,1530315.5729119445,943115.0003476336,6474806.078480436,2010051.7017394062,441654.1281909452,537020.1385956388,397969.94473060407,391292.75769670366,605885.8878683894,862130.400542029,1978682.6446000452,1329975.6381129865,1805180.5086084905,830299.5944951406,761029.164033254,692435.4450544375,0,1802586.779331393,550759.8103224412,2148061.2476353315,1812110.5740619837,1534044.8077455196,1338092.4535892045,1522272.4815255478,1152473.3566643337,1158657.4367277254,835998.0273446933,530409.5375509488,2617960.8821119475,1306284.8906178772,1793746.8414856684,1108931.659435957,855814.2473705303,584819.8296563574,963057.3580481369,1711739.1393476399,1726858.593952759,1249711.150786241,2584924.381226336,977372.7235939067,639832.8927623107,1340655.4446389447
Montana,2563218.744053053,2881748.383722248,1499001.9371845599,2031401.438210618,1444356.0081493242,943653.9635908953,3077349.8895175178,2971905.57751403,2889581.3132954137,3319083.7416481506,2745347.0644371556,5051291.113679292,425094.5645596387,1909884.8591578016,2123901.991238702,1526140.3729900047,1502490.615009089,2336727.741809517,2455415.5074928985,3200124.390678285,2893158.057389541,3156259.0522542386,2159687.610998227,1357569.685868991,2411815.1124341986,1802586.779331393,0,1252353.894648698,1141656.9765579954,3112383.952746287,3008087.169730105,1415238.476418981,2936187.2660873462,2888677.6847639857,882457.18501755,2373031.549044342,1718587.0338231216,928447.4687949762,2801555.6204100964,3174040.9923794265,2890036.576124715,981001.349332366,2382698.114923374,2111657.665467396,708614.8648268452,2975505.2425186913,2891503.6933103576,805099.3835033686,2605900.789302317,1757770.8550017376,566325.7480063273
Nebraska,1314138.3871616214,4066551.8073170204,1534455.766233121,813263.2513409471,2011172.5682083913,681701.9520641472,2052688.3091283955,1867514.9302825576,1760258.354116106,2071460.5915336492,1493873.2436204653,6012969.304750486,1469046.2771176163,761060.7741791271,953321.4464624097,378637.16147847305,312933.5269194235,1116740.5587941695,1282425.9732881018,2290823.8670769813,1771753.3944924348,2165995.750862649,1118221.3774660917,546848.4535678567,1185709.7046093538,550759.8103224412,1252353.894648698,0,1695781.4781352957,2151347.769306639,1940430.2832907732,1063347.635181954,1900871.810208745,1674095.8035758126,708495.6921613807,1243699.536704056,624115.0035158227,2077364.8176762266,1714810.6469125708,2166781.150960939,1651415.1528180013,348032.0080972627,1133895.208804143,1132951.8885789528,1214629.8693305028,2040364.686151893,1727215.9642173743,2035142.3977860566,1441336.0996713731,752464.7849842327,804222.7985208216
Nevada,2745578.913556753,3460963.198655053,627642.9910582845,2176174.9004201298,332672.9714830894,1019244.9783117994,3748298.7161158025,3556842.307931896,3443646.796536729,3424354.5456970697,2996639.062996352,4327914.399626731,765319.3943856342,2455061.92374681,2637293.2387907584,2072326.2822817205,1757532.9135500547,2753940.16900105,2425885.006482286,3970808.690780943,3457578.2144857487,3859569.98813236,2810398.2587927277,2099242.3798699523,2510842.4183485806,2148061.2476353315,1141656.9765579954,1695781.4781352957,0,3840863.9545080373,3635039.665953028,978227.3411659014,3596584.426535763,3293365.206165112,1789421.6408732824,2934423.489133824,1773976.2310971867,954102.6094302651,3408448.982404241,3861786.96407668,3218794.608520485,1646877.0013113865,2691580.5628679893,1897990.6629808883,531678.8824468055,3723842.845005697,3394580.74313881,1178054.0277255783,3115224.5405834657,2425926.7509186785,1001999.8496473349
New Hampshire,1749165.9208009096,5285309.803585304,3652555.1420952547,2023735.4890397096,4160883.805771659,2832970.2179098036,218140.13737317253,537821.7927767059,663503.10061314,1935453.3527461356,1539896.6144410367,8124030.82077106,3468382.191173415,1412167.1672329719,1275170.0429545573,1772712.3663409466,2173802.5401936076,1308788.414572269,2244692.5839141496,197059.36720294884,631051.1089148079,98786.90019673482,1033254.4266331093,1779332.7215572675,1976000.7972757265,1812110.5740619837,3112383.952746287,2151347.769306639,3840863.9545080373,0,389878.35058580374,3140462.849707213,321000.18128717376,1099154.88290085,2230227.358047003,981247.8340511419,2333169.2123588664,4039528.6689465027,557205.0941868973,156325.04780593567,1309926.5699555057,2221688.1486024708,1522697.843583265,2659960.2593032457,3336616.76492718,147865.16961315024,814258.0443270005,3895078.7086825427,931065.853402188,1416869.395171617,2879220.026156149
New Jersey,1375638.6968955512,5364184.3472340815,3393154.491856291,1698319.085451599,3945617.517483888,2616699.855873596,176100.10057994915,148107.71999429804,279288.8844836108,1550993.2504883017,1155577.394760415,7951406.264699569,3333674.325498863,1179990.7605954667,1006377.7333129699,1568223.8258249701,1914485.2467255301,979033.5618108608,1878729.4593318754,586164.4017260397,248088.2316598553,326618.4767221501,851895.5291855958,1650911.9212958615,1613101.341626894,1534044.8077455196,3008087.169730105,1940430.2832907732,3635039.665953028,389878.35058580374,0,2872111.4211192606,124533.22497858327,709803.1622374858,2139311.2291492834,704425.262686921,2036135.4767037525,3923811.6823481894,228429.043611899,289983.61765055975,920506.385170259,2066618.1148464496,1171214.1231619562,2322249.340579821,3150542.57975898,424151.3689293715,426032.7828290719,3807315.678162074,584820.024543468,1256243.3695371908,2710298.8803566764
