state_name,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Oklahoma,974014.089207676,4585248.26970012,1384294.2395230788,410840.1986269663,2040738.1620416043,850628.8271425742,2185271.528169028,1928217.983473607,1797878.1304070048,1678387.793438348,1230776.1336994164,6065319.504613497,1810032.0766042455,967610.4350921434,1061731.914621522,784092.7489322512,318879.4906729713,1070005.6912263394,739736.1371824443,2509482.2090733964,1819609.7804858817,2322272.6012589834,1363656.5157222454,1107755.4720264005,748621.9241820368,534724.5457059445,1712610.4155999853,625695.0157172056,1788408.2384895491,2334798.970072108,2039503.8967335012,858965.9756802785,2035268.0281040266,1558102.0697674425,1332863.131462477,1358074.0048803035,0,2396896.152776098,1806739.048568407,2308028.774931652,1458725.3062276293,964322.1816635688,947179.1545640607,512441.573654377,1418310.9874973253,2255017.0232466836,1701909.470894935,2421389.8995042644,1456501.3543426187,1128463.8787844449,1169227.9731278068
Oregon,3334203.805659346,2509987.35616011,1570364.2028236429,2775711.882477862,1057628.8306589718,1546278.5712989378,3998186.7860883516,3878525.2320294008,3789699.9872302995,4069572.8283950887,3554569.854251927,4133196.318757921,609412.9724667796,2793408.8007445773,3001719.946607325,2398178.988517185,2259386.3522522664,3192657.118188358,3122854.2864412246,4128840.861691532,3795236.8696752987,4080207.092485894,3074445.3281027153,2269530.070585836,3139314.4574845107,2616894.2435318064,936479.3949614087,2067933.5581659882,930483.6738946262,4037383.2937721065,3922616.850828825,1786952.322664544,3853298.650887471,3746295.2357950676,1802680.2999776567,3270689.893578295,2396896.152776098,0,3704758.476560668,4097434.8569583944,3723061.884431508,1867317.9459763197,3200992.3749199235,2664829.8668108145,994839.8488867091,3903218.6715934896,3772192.6253951937,304363.77029182354,3488018.7816697177,2667781.150716306,1278519.0080249305
Pennsylvania,1190106.5302593403,5198650.818288186,3155144.231634341,1472384.3300485492,3716440.6756314477,2382445.014058968,381290.7819194662,180446.77569941897,174275.30352333796,1464688.3089202098,999683.5583974167,7722177.045138015,3109459.5243853144,947860.2408770915,772155.6997848889,1338082.3927622696,1684034.6967988117,754149.4950377234,1681765.3574696088,760286.605949103,149701.47764670322,526417.4068068085,632380.661224789,1442024.0380922467,1413423.4898964935,1297372.3499122264,2786791.280061215,1715858.2734804812,3412492.903052575,562854.2218798061,236208.79063787876,2633807.451062982,240707.8498569956,585830.5378829585,1941645.0786159523,466050.0520794035,1806739.048568407,3704758.476560668,0,504454.5257135217,789544.5717433257,1841282.9438575043,960705.016475587,2105195.2402619193,2916044.0085642557,538646.9897041571,321832.9367921572,3591234.948995961,375247.05782501213,1037530.3705406919,2479105.1641190425
Rhode Island,1666480.9894658413,5389658.599791667,3644685.3943513003,1976748.5793199083,4182884.038718076,2847564.804187331,123189.88890674192,433217.9855368736,569083.398852501,1807153.4509644082,1447173.489023795,8164209.155091703,3516337.4344274723,1415900.6145350842,1260013.6659730605,1789894.6606029132,2171274.0847662967,1258366.6786278165,2168666.925586603,329161.95474166167,537540.3478520127,57923.56205829342,1050346.6434697288,1831063.874498112,1903347.8771003252,1791880.2355967432,3165531.661877494,2174741.328368354,3871786.004188119,157665.9516507254,288336.1569888903,3126503.5115039004,273934.9557892753,992084.3471762781,2301882.513368894,954499.1691136826,2308028.774931652,4097434.8569583944,504454.5257135217,0,1200413.2235796463,2258420.1443884703,1458478.0156755354,2607947.0876562865,3362062.7217654553,278435.4035258923,724725.045345718,3958462.720129707,875286.7270094668,1449338.3845282458,2911049.404133728
South Carolina,545807.9762344207,5563368.175738919,2835440.4941098127,1051161.4990858189,3497200.3648061357,2231030.3625314482,1094070.3842829522,772711.3378746297,648749.8908316407,695878.2396389595,274572.2452858473,7524044.659401122,3113895.324804112,1026277.2088419041,824359.6663307148,1372768.7363458446,1482846.1044614795,561528.4296506699,1047950.3973850982,1510952.1863115837,682543.2220256643,1243439.2792943427,1012151.3651461779,1645259.4109395233,815949.7080052139,1106694.1727393623,2881145.445551702,1657526.1710323733,3232710.747115427,1310026.5890878416,922354.4905484809,2314063.2474542754,1000459.3741780163,209574.88324574602,2144370.8471741136,733343.4973212183,1458725.3062276293,3723061.884431508,789544.5717433257,1200413.2235796463,0,1911349.2484282781,528292.1553929017,1577744.4240999604,2807626.9578686454,1318373.6188966308,483619.8004165422,3676046.81678028,518621.3112731158,1274315.7310988365,2444720.1184381796
South Dakota,1630192.5737348313,3725073.7344064163,1622991.6005950659,1162579.5456616876,1983946.2233902602,722799.9674909398,2152067.8625896685,2013041.5238190615,1922402.9607263473,2384889.1655937787,1792397.5573627285,5907598.029985784,1268277.9860460218,929984.3602311085,1141201.4429732792,542573.6985913445,660058.4728285079,1357147.2303703104,1629553.3246697842,2336416.0018666177,1928203.006725855,2247764.2991902,1215921.0016148887,447019.2839260121,1520455.2507795622,855155.9806656459,974997.6259242534,345723.3506087141,1656506.8935534107,2217436.854802013,2063958.8436879313,1220953.8346148652,2002864.7907803622,1903979.205330349,370262.3381067623,1403418.2904803967,964322.1816635688,1867317.9459763197,1841282.9438575043,2258420.1443884703,1911349.2484282781,0,1418980.4998028209,1462847.0777737598,1124455.1575600568,2093500.727054316,1908051.5556469643,1779426.8370385815,1624282.8012149956,810358.2511712984,658247.041682849
Tennessee,310887.06666801777,5119731.445208795,2331183.364367107,553558.0625912255,2976679.0188301327,1702740.1244679003,1336801.501401295,1040530.0671566561,902847.2753121008,992662.3228058305,374502.62116350845,7007049.321936534,2592536.909414677,626892.0535718183,488132.9340252035,897363.3648892327,954652.6969111881,247642.79978594603,731928.948073235,1717054.6014443866,930293.4082951491,1485531.5258505396,808891.9807852287,1216227.4484307154,461750.6991688391,585266.1017552993,2376656.3413676913,1142248.505548788,2707313.0535561997,1522548.039320287,1172646.5228764103,1806143.9170762086,1201398.516282362,611058.3465462229,1687651.3193952383,618937.7985061143,947179.1545640607,3200992.3749199235,960705.016475587,1458478.0156755354,528292.1553929017,1418980.4998028209,0,1154874.195060193,2279435.275526223,1479801.617031131,779854.5680608473,3163646.3935108725,585458.9486231629,908183.7060475221,1922594.3167582832
Texas,1033011.3659811922,4981538.324166046,1368741.6011660837,644150.282200167,2103352.572515555,1174660.5450573156,2485304.1419157586,2195056.357771127,2057610.8272351674,1570993.691423824,1310044.9564174106,6044308.863089541,2120675.7020372376,1394219.7475973223,1434236.954125335,1281534.423134838,831178.3053776445,1352584.1819439225,573805.3778703016,2848470.484528296,2084700.2510086219,2631576.3098442596,1768596.1939117906,1617396.5783390445,762205.5348027495,965315.6549069736,2106412.832001974,1132594.331768531,1915853.8186209986,2660391.019791099,2324612.773164548,915090.1921672575,2344295.162983668,1729514.3756814424,1833085.0729363877,1698442.484730725,512441.573654377,2664829.8668108145,2105195.2402619193,2607947.0876562865,1577744.4240999604,1462847.0777737598,1154874.195060193,0,1671082.5080255363,2601166.782003794,1931812.1591467597,2740054.435517708,1732758.639198823,1597786.04250671,1543798.9730665963
Utah,2377627.0455479776,3387473.391914144,798163.7963093019,1811886.5614870198,871305.6635221476,578665.6726487029,3250718.983583357,3077792.4494530014,2971545.157648195,3096678.253804579,2614628.344280939,4806437.429371034,483358.1123259901,1969980.215463796,2162805.5049896464,1578241.7867693587,1324787.6630248877,2310415.932383781,2133334.580783163,3457671.657186962,2982897.304302222,3355779.4297587425,2311787.2934192424,1571277.1925244497,2166365.879999525,1709725.4348634325,708705.2008672009,1203052.4810978577,538843.6176153962,3331688.996505793,3147221.180780445,819301.6963255339,3098528.780768351,2858649.8438284616,1248998.7824342453,2456846.2989421063,1418310.9874973253,994839.8488867091,2916044.0085642557,3362062.7217654553,2807626.9578686454,1124455.1575600568,2279435.275526223,1671082.5080255363,0,3211851.634605118,2926285.9490244593,1085550.0559419065,2645940.525771191,1916445.81783825,471947.20958764886
Vermont,1725158.9581638838,5121904.241253111,3550533.4497768385,1958841.9026258925,4050875.6225374113,2721066.8198305196,285123.01215139386,561133.8295059045,670801.5524925009,1971003.8668465193,1537934.0595544798,7997885.8335010065,3333880.4819664657,1316030.5664848026,1193292.625693115,1662475.5851330215,2083467.3990686506,1254001.798300726,2208911.611916906,255901.8530916094,637082.3125618654,228804.25972297782,924035.2685552901,1653941.552064735,1939045.4178648563,1724548.0991135985,2967470.0096995975,2048093.5378896708,3732671.5216395617,145190.10896500997,420621.30161253293,3041761.853447917,319782.24402016314,1110112.5509762878,2100911.648749272,904886.4575755168,2255017.0232466836,3903218.6715934896,538646.9897041571,278435.4035258923,1318373.6188966308,2093500.727054316,1479801.617031131,2601166.782003794,3211851.634605118,0,836181.4548063035,3750298.276037354,901526.1522348009,1297805.684848172,2751292.826936857
Virginia,949252.7445285453,5404235.885855029,3080231.4549598875,1328205.574796594,3687326.0654460504,2368815.091251763,613648.3513116532,292137.31638849125,165444.29284377396,1144415.9945861904,722450.8940859883,7714940.9327051705,3167078.68493192,978891.3468522155,771292.6717085144,1374401.9792964046,1635631.5110326267,636834.7739310195,1457240.578448049,1028566.6629053932,199224.90155589257,764466.1448996085,776612.4485181413,1553134.315107348,1197923.0670438008,1237921.918591894,2877366.470583831,1726848.847823649,3397688.3495244705,827351.7245061407,441065.0381929327,2554071.171167364,517290.86585971055,274363.5690278845,2064355.451680776,517263.03789950674,1701909.470894935,3772192.6253951937,321832.9367921572,724725.045345718,483619.8004165422,1908051.5556469643,779854.5680608473,1931812.1591467597,2926285.9490244593,836181.4548063035,0,3684342.688971015,284184.02561117144,1145896.1208954705,2514432.458567799
Washington,3323548.326156629,2317069.819197755,1761992.7745717512,2778260.50289096,1328835.286577537,1580770.5880314515,3864806.9472198724,3768344.5834157076,3688298.423961519,4071539.909064191,3527292.1646875828,4343079.416075723,619522.3443605291,2708605.853673252,2920410.063746158,2320880.533869752,2246770.472929716,3130958.0998153035,3158780.4280611146,3966842.0351214525,3691113.480290695,3937311.637699524,2958875.0989723704,2149231.0395789393,3148050.100800212,2578987.3553729746,807119.8973774707,2021414.8973397468,1155042.1192732197,3888120.2346111163,3801174.9149436913,1903843.3432204411,3724257.8148426004,3681417.070377509,1657378.5198492946,3173647.586138456,2421389.8995042644,304363.77029182354,3591234.948995961,3958462.720129707,3676046.81678028,1779426.8370385815,3163646.3935108725,2740054.435517708,1085550.0559419065,3750298.276037354,3684342.688971015,0,3401421.393262734,2555740.7738326713,1260500.5926833902
West Virginia,825213.8111889736,5152143.220224042,2823997.896400278,1105265.1536714388,3416046.3483998557,2092190.004591122,752877.3889708727,472096.318943215,342105.84813755704,1213666.784950993,666227.5095004233,7439952.919273709,2882924.121781152,694796.491789046,487359.99091710546,1090240.312373971,1366300.755069825,388646.5942998932,1308810.9998177944,1133272.777269991,363109.55175222293,900603.7703126888,529903.8090193341,1276538.6231133249,1039668.9572453253,970105.81060168,2594620.691441773,1444885.262328262,3122545.919456671,937491.6822435547,592694.3056595376,2299041.9296715516,615946.9660558117,367491.01977291383,1788207.3192523648,250503.03854324768,1456501.3543426187,3488018.7816697177,375247.05782501213,875286.7270094668,518621.3112731158,1624282.8012149956,585458.9486231629,1732758.639198823,2645940.525771191,901526.1522348009,284184.02561117144,3401421.393262734,0,872283.4122610969,2231013.462532588
Wisconsin,1206038.3882737006,4295294.290822426,2283267.1901081535,1015641.4298791396,2753472.2584884595,1427558.4351814005,1341884.6053430801,1213162.3741493237,1134056.6700515638,1884335.0979311485,1252417.9117109997,6714975.116653266,2075476.5340003353,282891.9123286339,452393.40546925494,385194.36068999156,868994.1602360489,730321.2305230871,1459562.7114728729,1547359.924172042,1135763.256122586,1440556.8224945744,406867.5894210889,408943.68269990856,1237959.4417695275,637318.521211058,1750088.78250619,759831.6467512647,2434898.363694081,1415331.5030472714,1255607.3911349683,1795921.2947260079,1192509.1219749516,1205191.302967072,918785.0150117084,628634.9680951056,1128463.8787844449,2667781.150716306,1037530.3705406919,1449338.3845282458,1274315.7310988365,810358.2511712984,908183.7060475221,1597786.04250671,1916445.81783825,1297805.684848172,1145896.1208954705,2555740.7738326713,872283.4122610969,0,1461821.8570138705
Wyoming,2065807.555481128,3438590.9012699937,1117294.1799569943,1517759.9241368761,1341740.6705476358,381654.09788027074,2802390.0998740797,2645965.085481987,2546462.76946901,2811422.7617712705,2278376.534716134,5253171.7735032225,670031.7041343829,1541949.9043332934,1743843.94418026,1144997.7244737365,988108.8893811046,1919171.7272639987,1908961.6755297063,2994655.874277248,2555370.822178883,2902188.9945279416,1863218.8356430512,1103325.590016504,1887735.5828445903,1338382.1023681245,563389.5278947611,793013.8996916742,1010112.8657557794,2874114.8347283117,2706700.055076872,894188.8328385751,2651614.412960711,2472720.0368523328,788836.2920536328,2027550.9521532946,1169227.9731278068,1278519.0080249305,2479105.1641190425,2911049.404133728,2444720.1184381796,658247.041682849,1922594.3167582832,1543798.9730665963,471947.20958764886,2751292.826936857,2514432.458567799,1260500.5926833902,2231013.462532588,1461821.8570138705,0
